20220818a,20220818c,20220819a,20220819b,20220826a_1,20220826a_2,20220826b,20220826c,20220826d,20220919a,20220919b,20220919c,20220919d,20191206b,20191206c,20191206d,20191209a,20191209b,20191209c,20191209e,20191209f,20191209g_1,20191209g_2,20191209h,202191209i,20191209j,20191209k,20191217b,20191217c,20191217e,20191217f,20191217j,20191219b,20191219e,20191219g,20191219h,20191219i,20191219j
14.4472,,,,,,,8.5408001,,,,,,,,13.3838,,,,10.9955,,,,,,,,,,,,,,,13.0747,,11.9923,
14.4746,,,,,,,8.5536003,,,,,,,,13.4036,,,,11.0153,,,,,,,,,,,,,,,13.0952,,12.0141,
14.4966,,,,,,,8.5656004,,,,,,,,13.426,,,,11.0309,,,,,,,,,,,,,,,13.1181,,12.035,
14.5227,,,,,,,8.5774002,,,,,,,,13.4459,,,,11.0481,,,,,,,,,,,,,,,13.1389,,12.0578,
14.5499,,,,,,,8.5901003,,,,,,,,13.4669,,,,11.0654,,,,,,,,,,,,,,,13.1613,,12.0775,
14.5726,,,,,,,8.6183996,,,,,,,,13.4862,,,,11.0833,,,,,,,,,,,,,,,13.1823,,12.0979,
14.5967,,,,,,,8.6322002,,,,,,,,13.5076,,,,11.122,,,,,,,,,,,,,,,13.2038,,12.1179,
14.6144,,,,,,,8.6443996,,,,,,,,13.529,,,,11.1398,,,,,,,,,,,,,,,13.2249,,12.1397,
14.6391,,,,,,,8.6563997,,,,,,,,13.555,,,,11.1581,,,,,,,,,,,,,,,13.2448,,12.1605,
14.6625,,,,,,,8.6687002,,,,,,,,13.5751,,,,11.1763,,,,,,,,,,,,,,,13.2654,,12.1806,
14.6827,,,,,,,8.6809998,,,,,,,,13.5964,,,,11.1941,,,,,,,,,,,,,,,13.2842,,12.201,
14.7076,,,,,,,8.6925001,,,,,,,,13.6192,,,,11.2135,,,,,,,,,,,,,,,13.3044,,12.2206,
14.7262,,,,,,,8.7221003,,,,,,,,13.6404,,,,11.2291,,,,,,,,,,,,,,,13.3253,,12.2415,
14.7487,,,,,,,8.7363997,,,,,,,,13.6578,,,,11.2473,,,,,,,,,,,,,,,13.3454,,12.2623,
14.7677,,,,,,,8.7496996,,,,,,,,13.6786,,,,11.2651,,,,,,,,,,,,,,,13.3631,,12.2827,
14.798,,,,,,,8.7617998,,,,,,,,13.6984,,,,11.284,,,,,,,,,,,,,,,13.3827,,12.3015,
14.8334,,,,,,,8.7747002,,,,,,,,13.7199,,,,11.302,,,,,,,,,,,,,,,13.4015,,12.3211,
14.8524,,,,,,,8.7879,,,,,,,,13.7426,,,,11.322,,,,,,,,,,,,,,,13.4203,,12.3423,
14.8726,,,,,,,8.8184996,,,,,,,,13.7629,,,,11.3414,,,,,,,,,,,,,,,13.4414,,12.3621,
14.9032,,,,,,,8.8316002,,,,,,,,13.779,,,,11.3585,,,,,,,,,,,,,,,13.4606,,12.383,
14.9247,,,,,,,8.8451004,,,,,,,,13.7999,,,,11.3741,,,,,,,,,,,,,,,13.4811,,12.4045,
14.9463,,,,,,,8.8571997,,,,,,,,13.8233,,,,11.3907,,,,,,,,,,,,,,,13.5027,,12.4264,
14.9689,,,,,,,8.8696003,,,,,,,,13.8426,,,,11.4131,,,,,,,,,,,,,,,13.5235,,12.445,
14.9923,,,,,,,8.8834,,,,,,,,13.8623,,,,11.4288,,,,,,,,,,,,,,,13.5439,,12.4654,
,,,,,,,8.8964996,,,,,,,,13.8846,,,,11.4462,,,,,,,,,,,,,,,13.5641,,12.4889,
,,,,,,,8.9177999,,,,,,,,13.9029,,,,11.4642,,,,,,,,,,,,,,,13.5843,,12.5093,
,,,,,,,8.9319,,,,,,,,13.9232,,,,11.4818,,,,,,,,,,,,,,,13.6051,,12.5301,
,,,,,,,8.9435997,,,,,,,,13.943,,,,11.4979,,,,,,,,,,,,,,,13.6276,,12.5497,
,,,,,,,8.9561005,,,,,,,,13.9616,,,,11.5165,,,,,,,,,,,,,,,13.6469,,12.5693,
,,,,,,,8.9687996,,,,,,,,13.9817,,,,11.5348,,,,,,,,,,,,,,,13.6675,,12.5901,
,,,,,,,8.9806004,,,,,,,,14.0025,,,,11.5535,,,,,,,,,,,,,,,13.6882,,12.6104,
,,,,,,,8.9919996,,,,,,,,14.0232,,,,11.5717,,,,,,,,,,,,,,,13.7082,,12.6305,
,,,,,,,9.0218,,,,,,,,14.0437,,,,11.5898,,,,,,,,,,,,,,,13.7279,,12.6484,
,,,,,,,9.0356998,,,,,,,,14.065,,,,11.6139,,,,,,,,,,,,,,,13.7474,,12.6669,
,,,,,,,9.0493002,,,,,,,,14.0845,,,,11.6305,,,,,,,,,,,,,,,13.7688,,12.6864,
,,,,,,,9.0626001,,,,,,,,14.1026,,,,11.6496,,,,,,,,,,,,,,,13.79,,12.7064,
,,,,,,,9.0754004,,,,,,,,14.1242,,,,11.6667,,,,,,,,,,,,,,,13.8091,,12.7256,
,,,,,,,9.0873003,,,,,,,,14.1456,,,,11.6833,,,,,,,,,,,,,,,13.8271,,12.7447,
,,,,,,,9.0992002,,,,,,,,14.1672,,,,11.7211,,,,,,,,,,,,,,,13.85,,12.7647,
,,,,,,,9.1182003,,,,,,,,14.1861,,,,11.7401,,,,,,,,,,,,,,,13.8697,,12.7834,
,,,,,,,9.1315002,,,,,,,,14.206,,,,11.758,,,,,,,,,,,,,,,13.8892,,12.8056,
,,,,,,,9.1442003,,,,,,,,14.2284,,,,11.7767,,,,,,,,,,,,,,,13.9088,,12.825,
,,,,,,,9.1560001,,,,,,,,14.249,,,,11.7948,,,,,,,,,,,,,,,13.9338,,12.8456,
,,,,,,,9.1674004,,,,,,,,14.2679,,,,11.8149,,,,,,,,,,,,,,,13.9536,,12.8668,
,,,,,,,9.1795998,,,,,,,,14.2875,,,,11.8307,,,,,,,,,,,,,,,13.9746,,12.8881,
,,,,,,,9.1913996,,,,,,,,14.3087,,,,11.8463,,,,,,,,,,,,,,,13.9956,,12.9079,
,,,,,,,9.2028999,,,,,,,,14.3277,,,,11.8644,,,,,,,,,,,,,,,14.0159,,12.9279,
,,,,,,,9.2198,,,,,,,,14.3479,,,,11.8799,,,,,,,,,,,,,,,14.0369,,12.9467,
,,,,,,,9.2327003,,,,,,,,14.3694,,,,11.897,,,,,,,,,,,,,,,14.0586,,12.9682,
,,,,,,,9.2458,,,,,,,,14.3919,,,,11.9168,,,,,,,,,,,,,,,14.0813,,12.9894,
,,,,,,,9.2585001,,,,,,,,14.4142,,,,11.934,,,,,,,,,,,,,,,14.1034,,13.0091,
,,,,,,,9.2702999,,,,,,,,14.436,,,,11.9531,,,,,,,,,,,,,,,14.124,,13.03,
,,,,,,,9.2823,,,,,,,,14.4589,,,,11.9701,,,,,,,,,,,,,,,14.1448,,13.0485,
,,,,,,,9.2945004,,,,,,,,14.4805,,,,11.9888,,,,,,,,,,,,,,,14.1651,,13.0695,
,,,,,,,9.3189001,,,,,,,,14.5032,,,,12.0065,,,,,,,,,,,,,,,14.1863,,13.0897,
,,,,,,,9.3315001,,,,,,,,14.5255,,,,12.023,,,,,,,,,,,,,,,14.2101,,13.1093,
,,,,,,,9.3430004,,,,,,,,14.547,,,,12.0412,,,,,,,,,,,,,,,14.23,,13.1288,
,,,,,,,9.3539,,,,,,,,14.5681,,,,12.0593,,,,,,,,,,,,,,,14.2505,,13.1502,
,,,,,,,9.3662996,,,,,,,,14.5896,,,,12.0764,,,,,,,,,,,,,,,14.2709,,13.1726,
,,,,,,,9.3780003,,,,,,,,14.6105,,,,12.0945,,,,,,,,,,,,,,,14.292,,13.1907,
,,,,,,,9.3898001,,,,,,,,14.6314,,,,12.1116,,,,,,,,,,,,,,,14.3142,,13.2113,
,,,,,,,9.4020004,,,,,,,,14.6514,,,,12.1301,,,,,,,,,,,,,,,14.3364,,13.2314,
,,,,,,,9.4203997,,,,,,,,14.6721,,,,12.1468,,,,,,,,,,,,,,,14.3584,,13.2535,
,,,,,,,9.4331999,,,,,,,,14.6922,,,,12.1637,,,,,,,,,,,,,,,14.3792,,13.2744,
,,,,,,,9.4470997,,,,,,,,14.7145,,,,12.1807,,,,,,,,,,,,,,,14.3989,,13.2946,
,,,,,,,9.4593,,,,,,,,14.7362,,,,12.1977,,,,,,,,,,,,,,,14.4199,,13.3159,
,,,,,,,9.4708996,,,,,,,,14.756,,,,12.2148,,,,,,,,,,,,,,,14.4404,,13.3366,
,,,,,,,9.4837999,,,,,,,,14.7767,,,,12.2318,,,,,,,,,,,,,,,14.4617,,13.3567,
,,,,,,,9.4955997,,,,,,,,14.7974,,,,12.2484,,,,,,,,,,,,,,,14.4821,,13.3757,
,,,,,,,9.5165997,,,,,,,,14.8184,,,,12.2652,,,,,,,,,,,,,,,14.5032,,13.3958,
,,,,,,,9.5292997,,,,,,,,14.8402,,,,12.2828,,,,,,,,,,,,,,,14.5264,,13.4156,
,,,,,,,9.5422001,,,,,,,,14.8614,,,,12.3004,,,,,,,,,,,,,,,14.5485,,13.4348,
,,,,,,,9.5559998,,,,,,,,14.8834,,,,12.3172,,,,,,,,,,,,,,,14.5697,,13.4547,
,,,,,,,9.5684004,,,,,,,,14.9043,,,,12.3358,,,,,,,,,,,,,,,14.5921,,13.4744,
,,,,,,,9.5804996,,,,,,,,14.926,,,,12.3532,,,,,,,,,,,,,,,14.6124,,13.4947,
,,,,,,,9.5927,,,,,,,,14.9474,,,,12.3696,,,,,,,,,,,,,,,14.6331,,13.5157,
,,,,,,,9.6040001,,,,,,,,14.9686,,,,12.3864,,,,,,,,,,,,,,,14.6527,,13.5346,
,,,,,,,9.6218004,,,,,,,,14.9889,,,,12.4045,,,,,,,,,,,,,,,14.6739,,13.555,
,,,,,,,9.6335001,,,,,,,,,,,,12.422,,,,,,,,,,,,,,,14.6951,,13.574,
,,,,,,,9.6449003,,,,,,,,,,,,12.4383,,,,,,,,,,,,,,,14.7164,,13.5937,
,,,,,,,9.6569004,,,,,,,,,,,,12.4574,,,,,,,,,,,,,,,14.7379,,13.6142,
,,,,,,,9.6693001,,,,,,,,,,,,12.4749,,,,,,,,,,,,,,,14.7574,,13.6356,
,,,,,,,9.6808996,,,,,,,,,,,,12.4905,,,,,,,,,,,,,,,14.777,,13.6553,
,,,,,,,9.6939001,,,,,,,,,,,,12.5089,,,,,,,,,,,,,,,14.7991,,13.6746,
,,,,,,,9.7206001,,,,,,,,,,,,12.5265,,,,,,,,,,,,,,,14.8202,,13.6939,
,,,,,,,9.7328997,,,,,,,,,,,,12.5434,,,,,,,,,,,,,,,14.8432,,13.7148,
,,,,,,,9.7441998,,,,,,,,,,,,12.562,,,,,,,,,,,,,,,14.8646,,13.7349,
,,,,,,,9.7557001,,,,,,,,,,,,12.58,,,,,,,,,,,,,,,14.8846,,13.7534,
,,,,,,,9.7672997,,,,,,,,,,,,12.5986,,,,,,,,,,,,,,,14.9046,,13.7735,
,,,,,,,9.7791004,,,,,,,,,,,,12.6157,,,,,,,,,,,,,,,14.9248,,13.7932,
,,,,,,,9.7908001,,,,,,,,,,,,12.6318,,,,,,,,,,,,,,,14.9458,,13.8118,
,,,,,,,9.8028002,,,,,,,,,,,,12.6475,,,,,,,,,,,,,,,14.9668,,13.8318,
,,,,,,,9.8214998,,,,,,,,,,,,12.6651,,,,,,,,,,,,,,,14.9876,,13.851,
,,,,,,,9.8367004,,,,,,,,,,,,12.6824,,,,,,,,,,,,,,,,,13.8699,
,,,,,,,9.8494997,,,,,,,,,,,,12.6996,,,,,,,,,,,,,,,,,13.8896,
,,,,,,,9.8629999,,,,,,,,,,,,12.7171,,,,,,,,,,,,,,,,,13.9066,
,,,,,,,9.8764,,,,,,,,,,,,12.7334,,,,,,,,,,,,,,,,,13.926,
,,,,,,,9.8877001,,,,,,,,,,,,12.7503,,,,,,,,,,,,,,,,,13.9441,
,,,,,,,9.9195004,,,,,,,,,,,,12.7673,,,,,,,,,,,,,,,,,13.964,
,,,,,,,9.9335003,,,,,,,,,,,,12.7837,,,,,,,,,,,,,,,,,13.9826,
,,,,,,,9.9456997,,,,,,,,,,,,12.8023,,,,,,,,,,,,,,,,,14.0039,
,,,,,,,9.9575005,,,,,,,,,,,,12.8192,,,,,,,,,,,,,,,,,14.0247,
,,,,,,,9.9699001,,,,,,,,,,,,12.8364,,,,,,,,,,,,,,,,,14.0456,
,,,,,,,9.9827003,,,,,,,,,,,,12.8538,,,,,,,,,,,,,,,,,14.0646,
,,,,,,,9.9951,,,,,,,,,,,,12.8711,,,,,,,,,,,,,,,,,14.0843,
,,,,,,,10.0249,,,,,,,,,,,,12.8875,,,,,,,,,,,,,,,,,14.1037,
,,,,,,,10.0425,,,,,,,,,,,,12.9043,,,,,,,,,,,,,,,,,14.1249,
,,,,,,,10.0585,,,,,,,,,,,,12.9228,,,,,,,,,,,,,,,,,14.1452,
,,,,,,,10.0725,,,,,,,,,,,,12.941,,,,,,,,,,,,,,,,,14.1653,
,,,,,,,10.0864,,,,,,,,,,,,12.9577,,,,,,,,,,,,,,,,,14.1855,
,,,,,,,10.0989,,,,,,,,,,,,12.976,,,,,,,,,,,,,,,,,14.204,
,,,,,,,10.1181,,,,,,,,,,,,12.9941,,,,,,,,,,,,,,,,,14.2233,
,,,,,,,10.1404,,,,,,,,,,,,13.0107,,,,,,,,,,,,,,,,,14.2431,
,,,,,,,10.1552,,,,,,,,,,,,13.0274,,,,,,,,,,,,,,,,,14.2634,
,,,,,,,10.1689,,,,,,,,,,,,13.0467,,,,,,,,,,,,,,,,,14.2838,
,,,,,,,10.1824,,,,,,,,,,,,13.0645,,,,,,,,,,,,,,,,,14.3048,
,,,,,,,10.1947,,,,,,,,,,,,13.0802,,,,,,,,,,,,,,,,,14.3236,
,,,,,,,10.2181,,,,,,,,,,,,13.0962,,,,,,,,,,,,,,,,,14.3422,
,,,,,,,10.232,,,,,,,,,,,,13.1129,,,,,,,,,,,,,,,,,14.3622,
,,,,,,,10.245,,,,,,,,,,,,13.1294,,,,,,,,,,,,,,,,,14.3815,
,,,,,,,10.2589,,,,,,,,,,,,13.1521,,,,,,,,,,,,,,,,,14.4014,
,,,,,,,10.2719,,,,,,,,,,,,13.1697,,,,,,,,,,,,,,,,,14.4227,
,,,,,,,10.2845,,,,,,,,,,,,13.1864,,,,,,,,,,,,,,,,,14.4422,
,,,,,,,10.2986,,,,,,,,,,,,13.2032,,,,,,,,,,,,,,,,,14.4609,
,,,,,,,10.3166,,,,,,,,,,,,13.2196,,,,,,,,,,,,,,,,,14.4802,
,,,,,,,10.3306,,,,,,,,,,,,13.2386,,,,,,,,,,,,,,,,,14.4995,
,,,,,,,10.3445,,,,,,,,,,,,13.2566,,,,,,,,,,,,,,,,,14.5186,
,,,,,,,10.3577,,,,,,,,,,,,13.275,,,,,,,,,,,,,,,,,14.5379,
,,,,,,,10.371,,,,,,,,,,,,13.2922,,,,,,,,,,,,,,,,,14.5577,
,,,,,,,10.383,,,,,,,,,,,,13.311,,,,,,,,,,,,,,,,,14.5766,
,,,,,,,10.3968,,,,,,,,,,,,13.3278,,,,,,,,,,,,,,,,,14.5925,
,,,,,,,10.4174,,,,,,,,,,,,13.3456,,,,,,,,,,,,,,,,,14.6105,
,,,,,,,10.4305,,,,,,,,,,,,13.3629,,,,,,,,,,,,,,,,,14.6286,
,,,,,,,10.4425,,,,,,,,,,,,13.3806,,,,,,,,,,,,,,,,,14.6481,
,,,,,,,10.4552,,,,,,,,,,,,13.3992,,,,,,,,,,,,,,,,,14.6679,
,,,,,,,10.4666,,,,,,,,,,,,13.4166,,,,,,,,,,,,,,,,,14.6882,
,,,,,,,10.4784,,,,,,,,,,,,13.434,,,,,,,,,,,,,,,,,14.707,
,,,,,,,10.4891,,,,,,,,,,,,13.4524,,,,,,,,,,,,,,,,,14.7277,
,,,,,,,10.519,,,,,,,,,,,,13.4728,,,,,,,,,,,,,,,,,14.7494,
,,,,,,,10.5303,,,,,,,,,,,,13.4906,,,,,,,,,,,,,,,,,14.7699,
,,,,,,,10.5426,,,,,,,,,,,,13.5099,,,,,,,,,,,,,,,,,14.7914,
,,,,,,,10.5539,,,,,,,,,,,,13.5279,,,,,,,,,,,,,,,,,14.8124,
,,,,,,,10.5658,,,,,,,,,,,,13.5447,,,,,,,,,,,,,,,,,14.8329,
,,,,,,,10.5779,,,,,,,,,,,,13.5613,,,,,,,,,,,,,,,,,14.8517,
,,,,,,,10.5891,,,,,,,,,,,,13.5782,,,,,,,,,,,,,,,,,14.8728,
,,,,,,,10.6194,,,,,,,,,,,,13.5949,,,,,,,,,,,,,,,,,14.8922,
,,,,,,,10.6318,,,,,,,,,,,,13.6113,,,,,,,,,,,,,,,,,14.9115,
,,,,,,,10.6449,,,,,,,,,,,,13.6291,,,,,,,,,,,,,,,,,14.9317,
,,,,,,,10.6573,,,,,,,,,,,,13.647,,,,,,,,,,,,,,,,,14.9506,
,,,,,,,10.6696,,,,,,,,,,,,13.665,,,,,,,,,,,,,,,,,14.9682,
,,,,,,,10.6814,,,,,,,,,,,,13.6835,,,,,,,,,,,,,,,,,14.987,
,,,,,,,10.6926,,,,,,,,,,,,13.7022,,,,,,,,,,,,,,,,,,
,,,,,,,10.7041,,,,,,,,,,,,13.7196,,,,,,,,,,,,,,,,,,
,,,,,,,10.7209,,,,,,,,,,,,13.7381,,,,,,,,,,,,,,,,,,
,,,,,,,10.735,,,,,,,,,,,,13.7547,,,,,,,,,,,,,,,,,,
,,,,,,,10.7479,,,,,,,,,,,,13.772,,,,,,,,,,,,,,,,,,
,,,,,,,10.7599,,,,,,,,,,,,13.7903,,,,,,,,,,,,,,,,,,
,,,,,,,10.772,,,,,,,,,,,,13.81,,,,,,,,,,,,,,,,,,
,,,,,,,10.7848,,,,,,,,,,,,13.8269,,,,,,,,,,,,,,,,,,
,,,,,,,10.7982,,,,,,,,,,,,13.8446,,,,,,,,,,,,,,,,,,
,,,,,,,10.8182,,,,,,,,,,,,13.8616,,,,,,,,,,,,,,,,,,
,,,,,,,10.8314,,,,,,,,,,,,13.8798,,,,,,,,,,,,,,,,,,
,,,,,,,10.8625,,,,,,,,,,,,13.8978,,,,,,,,,,,,,,,,,,
,,,,,,,10.8781,,,,,,,,,,,,13.9145,,,,,,,,,,,,,,,,,,
,,,,,,,10.8926,,,,,,,,,,,,13.932,,,,,,,,,,,,,,,,,,
,,,,,,,10.919,,,,,,,,,,,,13.9499,,,,,,,,,,,,,,,,,,
,,,,,,,10.933,,,,,,,,,,,,13.9661,,,,,,,,,,,,,,,,,,
,,,,,,,10.9473,,,,,,,,,,,,13.9831,,,,,,,,,,,,,,,,,,
,,,,,,,10.9607,,,,,,,,,,,,13.9996,,,,,,,,,,,,,,,,,,
,,,,,,,10.9749,,,,,,,,,,,,14.0155,,,,,,,,,,,,,,,,,,
,,,,,,,10.9905,,,,,,,,,,,,14.0331,,,,,,,,,,,,,,,,,,
,,,,,,,11.0219,,,,,,,,,,,,14.0512,,,,,,,,,,,,,,,,,,
,,,,,,,11.0359,,,,,,,,,,,,14.0687,,,,,,,,,,,,,,,,,,
,,,,,,,11.0502,,,,,,,,,,,,14.0856,,,,,,,,,,,,,,,,,,
,,,,,,,11.0647,,,,,,,,,,,,14.1032,,,,,,,,,,,,,,,,,,
,,,,,,,11.0785,,,,,,,,,,,,14.1203,,,,,,,,,,,,,,,,,,
,,,,,,,11.0943,,,,,,,,,,,,14.1376,,,,,,,,,,,,,,,,,,
,,,,,,,11.1157,,,,,,,,,,,,14.1547,,,,,,,,,,,,,,,,,,
,,,,,,,11.1292,,,,,,,,,,,,14.1733,,,,,,,,,,,,,,,,,,
,,,,,,,11.1426,,,,,,,,,,,,14.1903,,,,,,,,,,,,,,,,,,
,,,,,,,11.1566,,,,,,,,,,,,14.2072,,,,,,,,,,,,,,,,,,
,,,,,,,11.1695,,,,,,,,,,,,14.2244,,,,,,,,,,,,,,,,,,
,,,,,,,11.1825,,,,,,,,,,,,14.2408,,,,,,,,,,,,,,,,,,
,,,,,,,11.1955,,,,,,,,,,,,14.2601,,,,,,,,,,,,,,,,,,
,,,,,,,11.2166,,,,,,,,,,,,14.2791,,,,,,,,,,,,,,,,,,
,,,,,,,11.2318,,,,,,,,,,,,14.2963,,,,,,,,,,,,,,,,,,
,,,,,,,11.2477,,,,,,,,,,,,14.315,,,,,,,,,,,,,,,,,,
,,,,,,,11.2638,,,,,,,,,,,,14.3325,,,,,,,,,,,,,,,,,,
,,,,,,,11.2797,,,,,,,,,,,,14.3509,,,,,,,,,,,,,,,,,,
,,,,,,,11.295,,,,,,,,,,,,14.3676,,,,,,,,,,,,,,,,,,
,,,,,,,11.3182,,,,,,,,,,,,14.3853,,,,,,,,,,,,,,,,,,
,,,,,,,11.3334,,,,,,,,,,,,14.4046,,,,,,,,,,,,,,,,,,
,,,,,,,11.3468,,,,,,,,,,,,14.4219,,,,,,,,,,,,,,,,,,
,,,,,,,11.3603,,,,,,,,,,,,14.4401,,,,,,,,,,,,,,,,,,
,,,,,,,11.3742,,,,,,,,,,,,14.4596,,,,,,,,,,,,,,,,,,
,,,,,,,11.3873,,,,,,,,,,,,14.4773,,,,,,,,,,,,,,,,,,
,,,,,,,11.4177,,,,,,,,,,,,14.4953,,,,,,,,,,,,,,,,,,
,,,,,,,11.4308,,,,,,,,,,,,14.5151,,,,,,,,,,,,,,,,,,
,,,,,,,11.445,,,,,,,,,,,,14.534,,,,,,,,,,,,,,,,,,
,,,,,,,11.4574,,,,,,,,,,,,14.5519,,,,,,,,,,,,,,,,,,
,,,,,,,11.4706,,,,,,,,,,,,14.57,,,,,,,,,,,,,,,,,,
,,,,,,,11.4833,,,,,,,,,,,,14.5872,,,,,,,,,,,,,,,,,,
,,,,,,,11.4949,,,,,,,,,,,,14.6074,,,,,,,,,,,,,,,,,,
,,,,,,,11.518,,,,,,,,,,,,14.6259,,,,,,,,,,,,,,,,,,
,,,,,,,11.5315,,,,,,,,,,,,14.6426,,,,,,,,,,,,,,,,,,
,,,,,,,11.5447,,,,,,,,,,,,14.6612,,,,,,,,,,,,,,,,,,
,,,,,,,11.5576,,,,,,,,,,,,14.6788,,,,,,,,,,,,,,,,,,
,,,,,,,11.5706,,,,,,,,,,,,14.6964,,,,,,,,,,,,,,,,,,
,,,,,,,11.5838,,,,,,,,,,,,14.7149,,,,,,,,,,,,,,,,,,
,,,,,,,11.5957,,,,,,,,,,,,14.7339,,,,,,,,,,,,,,,,,,
,,,,,,,11.6173,,,,,,,,,,,,14.7518,,,,,,,,,,,,,,,,,,
,,,,,,,11.6315,,,,,,,,,,,,14.7708,,,,,,,,,,,,,,,,,,
,,,,,,,11.6445,,,,,,,,,,,,14.7891,,,,,,,,,,,,,,,,,,
,,,,,,,11.6579,,,,,,,,,,,,14.8076,,,,,,,,,,,,,,,,,,
,,,,,,,11.6719,,,,,,,,,,,,14.8254,,,,,,,,,,,,,,,,,,
,,,,,,,11.6848,,,,,,,,,,,,14.8432,,,,,,,,,,,,,,,,,,
,,,,,,,11.699,,,,,,,,,,,,14.8615,,,,,,,,,,,,,,,,,,
,,,,,,,11.7173,,,,,,,,,,,,14.879,,,,,,,,,,,,,,,,,,
,,,,,,,11.7222,,,,,,,,,,,,14.8951,,,,,,,,,,,,,,,,,,
,,,,,,,11.729,,,,,,,,,,,,14.9122,,,,,,,,,,,,,,,,,,
,,,,,,,11.7414,,,,,,,,,,,,14.9286,,,,,,,,,,,,,,,,,,
,,,,,,,11.7536,,,,,,,,,,,,14.9456,,,,,,,,,,,,,,,,,,
,,,,,,,11.7667,,,,,,,,,,,,14.9634,,,,,,,,,,,,,,,,,,
,,,,,,,11.7797,,,,,,,,,,,,14.9811,,,,,,,,,,,,,,,,,,
,,,,,,,11.7925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11.9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,12.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
